sample_id,fpga_score,latency_us,ap_ctrl
0,-1.092648983001709,80.34500001485867,14
1,-0.8588042259216309,75.08300006975333,14
2,-0.9018741250038147,74.129000040557,14
3,-1.239311933517456,77.79099996696459,14
4,-1.4424705505371094,81.85899991985934,14
5,-1.437235951423645,77.01499998802319,14
6,-1.666874885559082,87.38399992580526,14
7,-1.480288028717041,77.02199991399539,14
8,-1.9152692556381226,86.12900001025992,14
9,-1.6095436811447144,75.0469999957204,14
10,-1.6326278448104858,84.01200000207609,14
11,-1.7327415943145752,75.03400001951377,14
12,-1.5556303262710571,77.41000001715292,14
13,-1.2693123817443848,75.31699998253316,14
14,-1.140781283378601,74.54199999301636,14
15,-1.1268024444580078,74.59700009349035,14
16,-1.3158539533615112,76.2030000487357,14
17,-1.371412754058838,77.19400002770271,14
18,-1.2468386888504028,75.82700004604703,14
19,-1.3801443576812744,75.61799998256902,14
20,-0.44800060987472534,75.11999990583718,14
21,-1.8043402433395386,76.1789999614848,14
22,-2.2887117862701416,76.99699995100673,14
23,-1.8012641668319702,75.2920000195445,14
24,-1.127243995666504,76.8740000012258,14
25,-1.1499786376953125,73.59399990036763,14
26,-0.8730443120002747,95.92000003522116,14
27,-0.8970736861228943,76.62199993774266,14
28,-0.8643219470977783,85.11999999427644,14
29,-1.2276737689971924,75.48899998255365,14
30,-1.175652265548706,77.68600005420012,14
31,-1.903682827949524,74.03699999031232,14
32,-1.678515076637268,77.3660000277232,14
33,-1.9548918008804321,74.5480000432508,14
34,-1.6523256301879883,76.21500003551773,14
35,-1.0843108892440796,84.79999996779952,14
36,-1.2300437688827515,76.19600000907667,14
37,-0.9584257006645203,74.78199995603063,14
38,-1.5568588972091675,82.8180000098655,14
39,-0.7886685729026794,77.15699996424519,14
40,-1.3998422622680664,74.03099994007789,14
41,-0.8967061638832092,76.40000001174485,14
42,-1.385572075843811,73.82799992683431,14
43,-0.7430529594421387,87.64999995491962,14
44,-0.8008180856704712,76.67099998798221,14
45,-1.1549453735351562,83.74699996238633,14
46,-0.45880597829818726,78.23999999345688,14
47,-1.2012889385223389,77.24900001448987,14
48,-1.8316473960876465,74.95399995605112,14
49,-0.5824847221374512,73.0770000245684,14
50,-1.5848256349563599,75.47699999577162,14
51,-1.4059289693832397,76.38199997472839,14
52,-1.1180275678634644,81.94500003355643,14
53,-1.5199928283691406,77.23700002770784,14
54,-0.8118348121643066,88.7630000079298,14
55,-1.5080722570419312,74.95399995605112,14
56,-0.3610756993293762,84.7569999677944,14
57,-1.0858248472213745,74.33799999034818,14
58,-2.512444496154785,73.00299989765335,14
59,-1.3330440521240234,74.74500000625994,14
60,-1.7020928859710693,76.01300001169875,14
61,-2.021624803543091,77.35400004094117,14
62,-1.9688570499420166,74.51099997979327,14
63,-1.6685189008712769,76.0679999984859,14
64,-1.1192364692687988,74.84899992959981,14
65,-1.6513941287994385,78.43700007015286,14
66,-0.5077645778656006,75.05799999307783,14
67,-0.9035300612449646,73.8830000273083,14
68,-1.1940133571624756,74.83100000627019,14
69,-0.7191596031188965,74.40000001679437,14
70,-1.5031594038009644,75.7110000222383,14
71,-1.1092674732208252,75.61200004602142,14
72,-2.3619046211242676,75.62400003280345,14
73,-1.2911959886550903,76.15399999849615,14
74,-2.364851236343384,76.01900006193318,14
75,-1.443056344985962,76.450000051409,14
76,-1.5920034646987915,76.87999993777339,14
77,-1.3920685052871704,74.81199997982912,14
78,-1.6246792078018188,75.31699998253316,14
79,-1.5560716390609741,74.2459999401035,14
80,-0.9830628037452698,95.86999999555701,14
81,-2.214873790740967,78.32599999346712,14
82,-1.3510968685150146,76.25900002494745,14
83,-1.598939061164856,75.39700004599581,14
84,-2.7952167987823486,76.37500004875619,14
85,-1.5102603435516357,74.57200001681485,14
86,-2.3186209201812744,74.36999999299587,14
87,-2.657081127166748,75.08299995606649,14
88,-1.5821763277053833,75.9270000116885,14
89,-2.125826597213745,95.77900004842377,14
90,-1.732441782951355,76.5910000382064,14
91,-0.7612639665603638,76.1789999614848,14
92,-0.6928611397743225,74.94700003007893,14
93,-0.37620288133621216,74.08600004055188,14
94,-1.0119428634643555,74.00000004054164,14
95,-0.6431211829185486,74.40000001679437,14
96,-0.8353195190429688,74.51099997979327,14
97,-1.6834969520568848,74.04300004054676,14
98,-0.6492388248443604,75.51400005922915,14
99,-2.6606202125549316,76.4860000117551,14
100,-5.826998710632324,74.38700004058774,14
101,-4.711757183074951,75.26100000632141,14
102,1.5750646591186523,75.9260000222639,14
103,2.662059783935547,75.30400000632653,14
104,3.4204537868499756,75.14499998251267,14
105,1.9994165897369385,76.69499996154627,14
106,4.186995983123779,75.51399994554231,14
107,4.208444118499756,73.57499998761341,14
108,3.7008893489837646,76.07999998526793,14
109,3.2047595977783203,74.16599999032769,14
110,3.4531168937683105,75.81599993500276,14
111,4.031644821166992,73.96900002731854,14
112,3.8165066242218018,75.54500007245224,14
113,5.109983921051025,73.26200000079552,14
114,3.7424285411834717,74.72000004327128,14
115,2.5197768211364746,74.36299995333684,14
116,1.220058798789978,75.3230000327676,14
117,2.0370230674743652,75.53799991910637,14
118,2.0914816856384277,74.67700004326616,14
119,2.0869412422180176,75.48299993231922,14
120,2.4530460834503174,74.99100001950865,14
121,2.881692409515381,74.03699999031232,14
122,0.36116284132003784,76.77500002500892,14
123,0.3874710202217102,74.412999993001,14
124,2.90065336227417,74.30799996654969,14
125,2.2748751640319824,73.3299999637893,14
126,-3.29380464553833,74.86700008030311,14
127,-2.540276527404785,75.69900003545627,14
128,-0.8942386507987976,73.89500001409033,14
129,0.5794097185134888,75.66800002223317,14
130,2.197934865951538,74.21500004056725,14
131,3.86781907081604,74.99699995605624,14
132,2.0806472301483154,74.1049999533061,14
133,3.576422691345215,73.79099997706362,14
134,4.74812126159668,73.64300006429403,14
135,4.139198303222656,74.28300000356103,14
136,2.550319194793701,74.70099990314338,14
137,3.428967237472534,77.91999996697996,14
138,2.7596981525421143,73.9080001039838,14
139,3.936864137649536,75.96900002226903,14
140,2.93338942527771,76.60900007522287,14
141,3.3998842239379883,157.44700010600354,14
142,4.441110134124756,74.67099999303173,14
143,2.406810998916626,74.55399997979839,14
144,3.35494327545166,73.03999996111088,14
145,3.39963960647583,75.09499994284852,14
146,2.1204216480255127,74.58400000359688,14
147,0.8603929877281189,75.86499998524232,14
148,3.833711862564087,76.06199994825147,14
149,2.3453218936920166,74.2769999533266,14
150,3.1741275787353516,75.0710000829713,14
151,3.8045542240142822,75.77899998523208,14
152,3.857222318649292,74.2459999401035,14
153,1.8741428852081299,75.0219999190449,14
154,1.6149824857711792,74.88000005650974,14
155,3.555628538131714,74.32600000356615,14
156,2.869457244873047,75.36600003277272,14
157,2.556323289871216,74.34999997713021,14
158,3.6068246364593506,72.59699998485303,14
159,3.2806496620178223,75.39099999576138,14
160,3.122351884841919,73.93200007754785,14
161,4.749695301055908,73.9930000008826,14
162,4.567230224609375,74.72000004327128,14
163,-0.5698584914207458,76.00000003549212,14
164,-0.22729730606079102,73.8520000140852,14
165,-0.2741233706474304,74.41900004323543,14
166,-0.29676833748817444,146.13500002269575,14
167,5.8845624923706055,74.87400000627531,14
168,-2.612679958343506,75.26199999574601,14
169,-1.3341702222824097,75.79100008570094,14
170,-2.0488815307617188,74.7999999930471,14
171,-1.3628666400909424,73.37799991091742,14
172,-1.12522292137146,74.75699999304197,14
173,-1.3942899703979492,74.43699996656505,14
174,-1.3465126752853394,73.40299998759292,14
175,-2.4802207946777344,74.35100008024165,14
176,-2.073150396347046,73.48299993736873,14
177,-1.885157585144043,74.1049999533061,14
178,-2.0389654636383057,74.16700009343913,14
179,-2.012575149536133,75.24299996930495,14
180,2.8840649127960205,77.10199997745804,14
181,3.4438729286193848,74.67700004326616,14
182,3.716475248336792,75.37899989529251,14
183,4.626896381378174,75.03300003008917,14
184,4.242464542388916,81.77200004411134,14
185,4.69589376449585,81.25599993036303,14
186,3.9929847717285156,76.99100001445913,14
187,4.1353230476379395,74.64600003004307,14
188,4.065642833709717,73.82800004052115,14
189,4.3432297706604,75.31099993229873,14
190,3.462369441986084,74.57200001681485,14
191,3.3216381072998047,75.64299994555768,14
192,-1.7071309089660645,75.50199995876028,14
193,-1.2337055206298828,73.94500005375448,14
194,-2.374025344848633,74.11700005377497,14
195,-1.347658395767212,74.33799999034818,14
196,-2.0133180618286133,93.16300008777034,14
197,0.1682257503271103,76.27699994827708,14
198,0.5320917963981628,75.05899998250243,14
199,0.5818594098091125,75.78399993235507,14
