sample_id,label,pytorch_score,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,fpga_score,latency_us,ap_ctrl,abs_error,rel_error,pytorch_pred,fpga_pred,pred_match
10,0,-1.7462482452392578,0.0694570243358612,0.4645522534847259,0.0723649710416793,0.466417908668518,0.0752729177474975,0.466417908668518,0.0898126512765884,0.4738805890083313,0.0781808644533157,0.4570895433425903,0.0694570243358612,0.4589552283287048,0.0752729177474975,0.4682835936546325,0.0723649710416793,0.4626865684986114,-2.6735756397247314,547.9379999542289,14,0.9273273944854736,0.5310398432832316,0,0,True
11,0,-1.7884812355041504,0.0723649710416793,0.466417908668518,0.0752729177474975,0.466417908668518,0.0898126512765884,0.4738805890083313,0.0781808644533157,0.4570895433425903,0.0694570243358612,0.4589552283287048,0.0752729177474975,0.4682835936546325,0.0723649710416793,0.4626865684986114,0.0752729177474975,0.466417908668518,-2.670428991317749,104.7319999543106,14,0.8819477558135986,0.49312664751832785,0,0,True
12,0,-1.7645747661590576,0.0752729177474975,0.466417908668518,0.0898126512765884,0.4738805890083313,0.0781808644533157,0.4570895433425903,0.0694570243358612,0.4589552283287048,0.0752729177474975,0.4682835936546325,0.0723649710416793,0.4626865684986114,0.0752729177474975,0.466417908668518,0.0694570243358612,0.4608208835124969,-2.666684150695801,101.89600004650856,14,0.9021093845367432,0.5112333021175186,0,0,True
13,0,-0.9764032363891602,0.0898126512765884,0.4738805890083313,0.0781808644533157,0.4570895433425903,0.0694570243358612,0.4589552283287048,0.0752729177474975,0.4682835936546325,0.0723649710416793,0.4626865684986114,0.0752729177474975,0.466417908668518,0.0694570243358612,0.4608208835124969,0.0520093441009521,0.4533582031726837,-2.650352716445923,103.68000005200884,14,1.6739494800567627,1.7144038627393334,0,0,True
14,0,-1.2273578643798828,0.0781808644533157,0.4570895433425903,0.0694570243358612,0.4589552283287048,0.0752729177474975,0.4682835936546325,0.0723649710416793,0.4626865684986114,0.0752729177474975,0.466417908668518,0.0694570243358612,0.4608208835124969,0.0520093441009521,0.4533582031726837,0.066549077630043,0.4738805890083313,-2.659947633743286,101.13199994066235,14,1.4325897693634033,1.167214396827296,0,0,True
15,0,-0.9496543407440186,0.0694570243358612,0.4589552283287048,0.0752729177474975,0.4682835936546325,0.0723649710416793,0.4626865684986114,0.0752729177474975,0.466417908668518,0.0694570243358612,0.4608208835124969,0.0520093441009521,0.4533582031726837,0.066549077630043,0.4738805890083313,0.0927205979824066,0.4813432693481445,-2.671780586242676,102.31999999632536,14,1.7221262454986572,1.813424286724616,0,0,True
16,0,-0.3037550449371338,0.0752729177474975,0.4682835936546325,0.0723649710416793,0.4626865684986114,0.0752729177474975,0.466417908668518,0.0694570243358612,0.4608208835124969,0.0520093441009521,0.4533582031726837,0.066549077630043,0.4738805890083313,0.0927205979824066,0.4813432693481445,0.115984171628952,0.4794776141643524,-2.6672823429107666,103.29200006253814,14,2.363527297973633,7.7810305947767775,0,0,True
17,0,-0.3044214248657226,0.0723649710416793,0.4626865684986114,0.0752729177474975,0.466417908668518,0.0694570243358612,0.4608208835124969,0.0520093441009521,0.4533582031726837,0.066549077630043,0.4738805890083313,0.0927205979824066,0.4813432693481445,0.115984171628952,0.4794776141643524,0.1130762249231338,0.4626865684986114,-2.6692326068878174,100.38799996436865,14,2.3648111820220947,7.768215338539955,0,0,True
18,0,-0.0323760509490966,0.0752729177474975,0.466417908668518,0.0694570243358612,0.4608208835124969,0.0520093441009521,0.4533582031726837,0.066549077630043,0.4738805890083313,0.0927205979824066,0.4813432693481445,0.115984171628952,0.4794776141643524,0.1130762249231338,0.4626865684986114,0.1247080117464065,0.4720149338245392,-2.666684150695801,101.99400003330084,14,2.634308099746704,81.36594867263173,0,0,True
19,0,-0.0477192401885986,0.0694570243358612,0.4608208835124969,0.0520093441009521,0.4533582031726837,0.066549077630043,0.4738805890083313,0.0927205979824066,0.4813432693481445,0.115984171628952,0.4794776141643524,0.1130762249231338,0.4626865684986114,0.1247080117464065,0.4720149338245392,0.115984171628952,0.4589552283287048,-2.6723790168762207,102.08599996985868,14,2.624659776687622,55.00212841433137,0,0,True
20,0,0.1600294113159179,0.0520093441009521,0.4533582031726837,0.066549077630043,0.4738805890083313,0.0927205979824066,0.4813432693481445,0.115984171628952,0.4794776141643524,0.1130762249231338,0.4626865684986114,0.1247080117464065,0.4720149338245392,0.115984171628952,0.4589552283287048,0.133431851863861,0.4757462739944458,-2.692455291748047,102.3380000333418,14,2.852484703063965,17.824752835169818,1,0,False
21,0,-0.1944994926452636,0.066549077630043,0.4738805890083313,0.0927205979824066,0.4813432693481445,0.115984171628952,0.4794776141643524,0.1130762249231338,0.4626865684986114,0.1247080117464065,0.4720149338245392,0.115984171628952,0.4589552283287048,0.133431851863861,0.4757462739944458,0.1363397985696792,0.466417908668518,-2.680312156677246,101.90199998305616,14,2.4858126640319824,12.780561173831506,0,0,True
22,0,-1.3395094871520996,0.0927205979824066,0.4813432693481445,0.115984171628952,0.4794776141643524,0.1130762249231338,0.4626865684986114,0.1247080117464065,0.4720149338245392,0.115984171628952,0.4589552283287048,0.133431851863861,0.4757462739944458,0.1363397985696792,0.466417908668518,0.115984171628952,0.4514925479888916,-2.649001359939575,101.78499996982282,14,1.3094918727874756,0.9775905921887542,0,0,True
23,0,-1.1468167304992676,0.115984171628952,0.4794776141643524,0.1130762249231338,0.4626865684986114,0.1247080117464065,0.4720149338245392,0.115984171628952,0.4589552283287048,0.133431851863861,0.4757462739944458,0.1363397985696792,0.466417908668518,0.115984171628952,0.4514925479888916,0.0810888111591339,0.4421641826629638,-2.618443727493286,102.36300011001732,14,1.4716269969940186,1.2832277013898676,0,0,True
24,0,-0.9276654720306396,0.1130762249231338,0.4626865684986114,0.1247080117464065,0.4720149338245392,0.115984171628952,0.4589552283287048,0.133431851863861,0.4757462739944458,0.1363397985696792,0.466417908668518,0.115984171628952,0.4514925479888916,0.0810888111591339,0.4421641826629638,0.0810888111591339,0.4645522534847259,-2.6168036460876465,100.38799996436865,14,1.6891381740570068,1.820848382294018,0,0,True
25,0,-0.6677722930908203,0.1247080117464065,0.4720149338245392,0.115984171628952,0.4589552283287048,0.133431851863861,0.4757462739944458,0.1363397985696792,0.466417908668518,0.115984171628952,0.4514925479888916,0.0810888111591339,0.4421641826629638,0.0810888111591339,0.4645522534847259,0.0752729177474975,0.4608208835124969,-2.6048154830932617,102.24000004654954,14,1.9370431900024414,2.9007540594964367,0,0,True
26,0,-0.6747226715087891,0.115984171628952,0.4589552283287048,0.133431851863861,0.4757462739944458,0.1363397985696792,0.466417908668518,0.115984171628952,0.4514925479888916,0.0810888111591339,0.4421641826629638,0.0810888111591339,0.4645522534847259,0.0752729177474975,0.4608208835124969,0.0869047045707702,0.4720149338245392,-2.6118621826171875,101.90099999363156,14,1.9371395111083984,2.8710158897975684,0,0,True
27,0,-0.6575343608856201,0.133431851863861,0.4757462739944458,0.1363397985696792,0.466417908668518,0.115984171628952,0.4514925479888916,0.0810888111591339,0.4421641826629638,0.0810888111591339,0.4645522534847259,0.0752729177474975,0.4608208835124969,0.0869047045707702,0.4720149338245392,0.0985364913940429,0.4720149338245392,-2.594777584075928,101.57500003060704,14,1.937243223190308,2.946223556410152,0,0,True
28,0,-0.646388053894043,0.1363397985696792,0.466417908668518,0.115984171628952,0.4514925479888916,0.0810888111591339,0.4421641826629638,0.0810888111591339,0.4645522534847259,0.0752729177474975,0.4608208835124969,0.0869047045707702,0.4720149338245392,0.0985364913940429,0.4720149338245392,0.1014444380998611,0.466417908668518,-2.588041067123413,101.6369999433664,14,1.9416530132293701,3.003850398429005,0,0,True
29,0,-1.0920867919921875,0.115984171628952,0.4514925479888916,0.0810888111591339,0.4421641826629638,0.0810888111591339,0.4645522534847259,0.0752729177474975,0.4608208835124969,0.0869047045707702,0.4720149338245392,0.0985364913940429,0.4720149338245392,0.1014444380998611,0.466417908668518,0.1247080117464065,0.4794776141643524,-2.609468698501587,101.03399995387008,14,1.5173819065093994,1.3894334384736835,0,0,True
30,0,-0.949739933013916,0.0810888111591339,0.4421641826629638,0.0810888111591339,0.4645522534847259,0.0752729177474975,0.4608208835124969,0.0869047045707702,0.4720149338245392,0.0985364913940429,0.4720149338245392,0.1014444380998611,0.466417908668518,0.1247080117464065,0.4794776141643524,0.1276159584522247,0.466417908668518,-2.651416063308716,101.63700005705324,14,1.7016761302947998,1.791728526034154,0,0,True
