name,min,max,mean,std
input_projection,-0.6517272591590881,0.6964691281318665,-0.03322799876332283,0.14241722226142883
attn.query,-1.4432928562164307,1.7819784879684448,-0.03511154279112816,0.29293742775917053
attn.key,-1.7344508171081543,0.8075457811355591,-0.08164924383163452,0.2744116485118866
attn.value,-0.837384045124054,0.7252930402755737,-0.00523584708571434,0.15953241288661957
attn.output,-0.3572840094566345,0.2972060441970825,-0.003773050382733345,0.042308807373046875
ff.hidden,-3.5012495517730713,3.0916032791137695,-0.10676740854978561,0.9790315628051758
ff.output,-2.8488516807556152,3.193790912628174,0.06311891227960587,0.7125132083892822
classifier,-4.020742416381836,3.8919119834899902,0.081639364361763,2.0468621253967285
